"","created_at","status_id","negative","positive","favourite_count","favourites_count","reply_to_status_id","general_sentiment"
"1151",2021-01-24 14:09:04,"1353344067837505537",0,3,973,18370,NA,"Positive"
"1152",2021-01-24 14:09:04,"1353344067837505537",0,3,973,18370,NA,"Positive"
"1153",2021-01-24 14:09:04,"1353344067837505537",0,3,973,18370,NA,"Positive"
"1154",2021-01-24 12:03:42,"1353312517569835011",1,0,144,18370,"1353312078828855296","Negative"
"1155",2021-01-24 11:20:06,"1353301546528866305",1,1,337,18370,NA,"Negative"
"1156",2021-01-24 11:20:06,"1353301546528866305",1,1,337,18370,NA,"Negative"
"1157",2021-01-24 10:20:03,"1353286435642732544",0,1,1385,18370,NA,"Positive"
"1158",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1159",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1160",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1161",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1162",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1163",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1164",2021-01-24 08:20:04,"1353256239564730369",5,2,372,18370,NA,"Negative"
"1165",2021-01-24 06:20:03,"1353226035723173888",0,1,346,18370,NA,"Positive"
"1166",2021-01-24 05:20:05,"1353210944063680513",1,0,527,18370,NA,"Negative"
"1167",2021-01-24 02:20:02,"1353165634406928384",1,0,653,18370,NA,"Negative"
"1168",2021-01-24 01:34:07,"1353154078742900738",2,0,5767,18370,NA,"Negative"
"1169",2021-01-24 01:34:07,"1353154078742900738",2,0,5767,18370,NA,"Negative"
"1170",2021-01-24 01:20:02,"1353150534518235142",2,1,592,18370,NA,"Negative"
"1171",2021-01-24 01:20:02,"1353150534518235142",2,1,592,18370,NA,"Negative"
"1172",2021-01-24 01:20:02,"1353150534518235142",2,1,592,18370,NA,"Negative"
"1173",2021-01-24 00:56:44,"1353144671577513985",2,0,368,18370,"1353144490089971712","Negative"
"1174",2021-01-24 00:56:44,"1353144671577513985",2,0,368,18370,"1353144490089971712","Negative"
"1175",2021-01-24 00:56:01,"1353144490089971712",5,0,1233,18370,NA,"Negative"
"1176",2021-01-24 00:56:01,"1353144490089971712",5,0,1233,18370,NA,"Negative"
"1177",2021-01-24 00:56:01,"1353144490089971712",5,0,1233,18370,NA,"Negative"
"1178",2021-01-24 00:56:01,"1353144490089971712",5,0,1233,18370,NA,"Negative"
"1179",2021-01-24 00:56:01,"1353144490089971712",5,0,1233,18370,NA,"Negative"
"1180",2021-01-24 00:20:03,"1353135438475784193",2,0,412,18370,NA,"Negative"
"1181",2021-01-24 00:20:03,"1353135438475784193",2,0,412,18370,NA,"Negative"
"1182",2021-01-24 00:05:32,"1353131787489320968",3,1,1380,18370,NA,"Negative"
"1183",2021-01-24 00:05:32,"1353131787489320968",3,1,1380,18370,NA,"Negative"
"1184",2021-01-24 00:05:32,"1353131787489320968",3,1,1380,18370,NA,"Negative"
"1185",2021-01-24 00:05:32,"1353131787489320968",3,1,1380,18370,NA,"Negative"
"1186",2021-01-23 23:21:04,"1353120596532588544",0,2,294,18370,NA,"Positive"
"1187",2021-01-23 23:21:04,"1353120596532588544",0,2,294,18370,NA,"Positive"
"1188",2021-01-23 22:40:03,"1353110274056867841",1,0,495,18370,NA,"Negative"
"1189",2021-01-23 22:00:07,"1353100223669800963",3,1,200,18370,NA,"Negative"
"1190",2021-01-23 22:00:07,"1353100223669800963",3,1,200,18370,NA,"Negative"
"1191",2021-01-23 22:00:07,"1353100223669800963",3,1,200,18370,NA,"Negative"
"1192",2021-01-23 22:00:07,"1353100223669800963",3,1,200,18370,NA,"Negative"
"1193",2021-01-23 21:47:42,"1353097101140516865",0,1,907,18370,NA,"Positive"
"1194",2021-01-23 21:20:03,"1353090140785299457",1,0,393,18370,NA,"Negative"
"1195",2021-01-23 21:00:14,"1353085153892065282",1,1,3042,18370,NA,"Negative"
"1196",2021-01-23 21:00:14,"1353085153892065282",1,1,3042,18370,NA,"Negative"
"1197",2021-01-23 20:40:03,"1353080076380860418",1,0,778,18370,NA,"Negative"
"1198",2021-01-23 20:30:11,"1353077589716262912",0,1,912,18370,NA,"Positive"
"1199",2021-01-23 20:20:04,"1353075043895365632",0,1,974,18370,NA,"Positive"
"1200",2021-01-23 20:00:09,"1353070032050241538",3,0,672,18370,NA,"Negative"
"1201",2021-01-23 20:00:09,"1353070032050241538",3,0,672,18370,NA,"Negative"
"1202",2021-01-23 20:00:09,"1353070032050241538",3,0,672,18370,NA,"Negative"
"1203",2021-01-23 19:40:06,"1353064988894666753",1,2,1389,18370,NA,"Positive"
"1204",2021-01-23 19:40:06,"1353064988894666753",1,2,1389,18370,NA,"Positive"
"1205",2021-01-23 19:40:06,"1353064988894666753",1,2,1389,18370,NA,"Positive"
"1206",2021-01-23 19:20:04,"1353059944245784580",2,0,1486,18370,NA,"Negative"
"1207",2021-01-23 19:20:04,"1353059944245784580",2,0,1486,18370,NA,"Negative"
"1208",2021-01-23 19:00:03,"1353054909894168581",1,1,331,18370,NA,"Negative"
"1209",2021-01-23 19:00:03,"1353054909894168581",1,1,331,18370,NA,"Negative"
"1210",2021-01-23 18:40:04,"1353049880344879109",2,0,1005,18370,NA,"Negative"
"1211",2021-01-23 18:40:04,"1353049880344879109",2,0,1005,18370,NA,"Negative"
"1212",2021-01-23 18:20:06,"1353044856126500864",5,0,582,18370,NA,"Negative"
"1213",2021-01-23 18:20:06,"1353044856126500864",5,0,582,18370,NA,"Negative"
"1214",2021-01-23 18:20:06,"1353044856126500864",5,0,582,18370,NA,"Negative"
"1215",2021-01-23 18:20:06,"1353044856126500864",5,0,582,18370,NA,"Negative"
"1216",2021-01-23 18:20:06,"1353044856126500864",5,0,582,18370,NA,"Negative"
"1217",2021-01-23 18:00:06,"1353039822638735363",1,3,588,18370,NA,"Positive"
"1218",2021-01-23 18:00:06,"1353039822638735363",1,3,588,18370,NA,"Positive"
"1219",2021-01-23 18:00:06,"1353039822638735363",1,3,588,18370,NA,"Positive"
"1220",2021-01-23 18:00:06,"1353039822638735363",1,3,588,18370,NA,"Positive"
"1221",2021-01-23 17:20:02,"1353029740127518722",1,0,2563,18370,NA,"Negative"
"1222",2021-01-23 16:40:07,"1353019692391288832",0,1,2228,18370,NA,"Positive"
"1223",2021-01-23 16:00:09,"1353009634056040450",0,1,475,18370,NA,"Positive"
"1224",2021-01-23 15:24:04,"1353000553249468417",1,1,347,18370,NA,"Negative"
"1225",2021-01-23 15:24:04,"1353000553249468417",1,1,347,18370,NA,"Negative"
"1226",2021-01-23 15:06:06,"1352996033337372675",2,2,7239,18370,NA,"Negative"
"1227",2021-01-23 15:06:06,"1352996033337372675",2,2,7239,18370,NA,"Negative"
"1228",2021-01-23 15:06:06,"1352996033337372675",2,2,7239,18370,NA,"Negative"
"1229",2021-01-23 15:06:06,"1352996033337372675",2,2,7239,18370,NA,"Negative"
"1230",2021-01-23 14:29:18,"1352986771294990336",1,0,2009,18370,"1352986605083119617","Negative"
"1231",2021-01-23 14:28:38,"1352986605083119617",4,1,2827,18370,"1352986140379381760","Negative"
"1232",2021-01-23 14:28:38,"1352986605083119617",4,1,2827,18370,"1352986140379381760","Negative"
"1233",2021-01-23 14:28:38,"1352986605083119617",4,1,2827,18370,"1352986140379381760","Negative"
"1234",2021-01-23 14:28:38,"1352986605083119617",4,1,2827,18370,"1352986140379381760","Negative"
"1235",2021-01-23 14:28:38,"1352986605083119617",4,1,2827,18370,"1352986140379381760","Negative"
"1236",2021-01-23 14:26:47,"1352986140379381760",2,0,2888,18370,"1352985881217560576","Negative"
"1237",2021-01-23 14:26:47,"1352986140379381760",2,0,2888,18370,"1352985881217560576","Negative"
"1238",2021-01-23 14:25:46,"1352985881217560576",1,0,20345,18370,NA,"Negative"
"1239",2021-01-23 14:04:06,"1352980429775769602",2,1,469,18370,NA,"Negative"
"1240",2021-01-23 14:04:06,"1352980429775769602",2,1,469,18370,NA,"Negative"
"1241",2021-01-23 14:04:06,"1352980429775769602",2,1,469,18370,NA,"Negative"
"1242",2021-01-23 13:22:40,"1352970001922330632",2,0,6411,18370,NA,"Negative"
"1243",2021-01-23 13:22:40,"1352970001922330632",2,0,6411,18370,NA,"Negative"
"1244",2021-01-23 13:00:10,"1352964341990125568",2,0,604,18370,NA,"Negative"
"1245",2021-01-23 13:00:10,"1352964341990125568",2,0,604,18370,NA,"Negative"
"1246",2021-01-23 12:30:07,"1352956780557590528",1,1,391,18370,NA,"Negative"
"1247",2021-01-23 12:30:07,"1352956780557590528",1,1,391,18370,NA,"Negative"
"1248",2021-01-23 11:00:16,"1352934168385249283",0,1,4698,18370,NA,"Positive"
"1249",2021-01-23 10:00:12,"1352919051337674752",3,1,1350,18370,NA,"Negative"
"1250",2021-01-23 10:00:12,"1352919051337674752",3,1,1350,18370,NA,"Negative"
"1251",2021-01-23 10:00:12,"1352919051337674752",3,1,1350,18370,NA,"Negative"
"1252",2021-01-23 10:00:12,"1352919051337674752",3,1,1350,18370,NA,"Negative"
"1253",2021-01-23 09:00:11,"1352903946864635907",0,1,277,18370,NA,"Positive"
"1254",2021-01-23 07:00:08,"1352873734042955778",2,0,1152,18370,NA,"Negative"
"1255",2021-01-23 07:00:08,"1352873734042955778",2,0,1152,18370,NA,"Negative"
"1256",2021-01-23 06:00:03,"1352858617138077697",2,3,527,18370,NA,"Positive"
"1257",2021-01-23 06:00:03,"1352858617138077697",2,3,527,18370,NA,"Positive"
"1258",2021-01-23 06:00:03,"1352858617138077697",2,3,527,18370,NA,"Positive"
"1259",2021-01-23 06:00:03,"1352858617138077697",2,3,527,18370,NA,"Positive"
"1260",2021-01-23 06:00:03,"1352858617138077697",2,3,527,18370,NA,"Positive"
"1261",2021-01-23 05:00:16,"1352843570361884677",1,1,473,18370,NA,"Negative"
"1262",2021-01-23 05:00:16,"1352843570361884677",1,1,473,18370,NA,"Negative"
"1263",2021-01-23 04:40:07,"1352838499645485057",1,0,4931,18370,NA,"Negative"
"1264",2021-01-23 04:00:07,"1352828434838401029",2,0,410,18370,NA,"Negative"
"1265",2021-01-23 04:00:07,"1352828434838401029",2,0,410,18370,NA,"Negative"
"1266",2021-01-23 03:20:06,"1352818362938761216",2,1,733,18370,NA,"Negative"
"1267",2021-01-23 03:20:06,"1352818362938761216",2,1,733,18370,NA,"Negative"
"1268",2021-01-23 03:20:06,"1352818362938761216",2,1,733,18370,NA,"Negative"
"1269",2021-01-23 02:40:02,"1352808280666624001",3,1,262,18370,NA,"Negative"
"1270",2021-01-23 02:40:02,"1352808280666624001",3,1,262,18370,NA,"Negative"
"1271",2021-01-23 02:40:02,"1352808280666624001",3,1,262,18370,NA,"Negative"
"1272",2021-01-23 02:40:02,"1352808280666624001",3,1,262,18370,NA,"Negative"
"1273",2021-01-23 01:20:02,"1352788146778497026",1,0,202,18370,NA,"Negative"
"1274",2021-01-23 01:02:06,"1352783634520973314",2,0,13047,18370,NA,"Negative"
"1275",2021-01-23 01:02:06,"1352783634520973314",2,0,13047,18370,NA,"Negative"
"1276",2021-01-23 00:00:11,"1352768050899116032",2,0,203,18370,NA,"Negative"
"1277",2021-01-23 00:00:11,"1352768050899116032",2,0,203,18370,NA,"Negative"
"1278",2021-01-22 23:35:03,"1352761726098427905",3,1,610,18370,NA,"Negative"
"1279",2021-01-22 23:35:03,"1352761726098427905",3,1,610,18370,NA,"Negative"
"1280",2021-01-22 23:35:03,"1352761726098427905",3,1,610,18370,NA,"Negative"
"1281",2021-01-22 23:35:03,"1352761726098427905",3,1,610,18370,NA,"Negative"
"1282",2021-01-22 23:11:02,"1352755683041685506",0,1,1097,18370,NA,"Positive"
"1283",2021-01-22 23:00:10,"1352752948904947717",2,3,330,18370,NA,"Positive"
"1284",2021-01-22 23:00:10,"1352752948904947717",2,3,330,18370,NA,"Positive"
"1285",2021-01-22 23:00:10,"1352752948904947717",2,3,330,18370,NA,"Positive"
"1286",2021-01-22 23:00:10,"1352752948904947717",2,3,330,18370,NA,"Positive"
"1287",2021-01-22 23:00:10,"1352752948904947717",2,3,330,18370,NA,"Positive"
"1288",2021-01-22 22:27:12,"1352744651351085056",0,2,302,18370,"1352744644908634113","Positive"
"1289",2021-01-22 22:27:12,"1352744651351085056",0,2,302,18370,"1352744644908634113","Positive"
"1290",2021-01-22 22:27:09,"1352744639724400640",0,1,365,18370,"1352744635207196675","Positive"
"1291",2021-01-22 22:27:07,"1352744631268765696",1,0,2862,18370,NA,"Negative"
"1292",2021-01-22 22:20:07,"1352742869199630336",4,0,498,18370,NA,"Negative"
"1293",2021-01-22 22:20:07,"1352742869199630336",4,0,498,18370,NA,"Negative"
"1294",2021-01-22 22:20:07,"1352742869199630336",4,0,498,18370,NA,"Negative"
"1295",2021-01-22 22:20:07,"1352742869199630336",4,0,498,18370,NA,"Negative"
"1296",2021-01-22 22:00:08,"1352737841378435072",4,2,1798,18370,NA,"Negative"
"1297",2021-01-22 22:00:08,"1352737841378435072",4,2,1798,18370,NA,"Negative"
"1298",2021-01-22 22:00:08,"1352737841378435072",4,2,1798,18370,NA,"Negative"
"1299",2021-01-22 22:00:08,"1352737841378435072",4,2,1798,18370,NA,"Negative"
"1300",2021-01-22 22:00:08,"1352737841378435072",4,2,1798,18370,NA,"Negative"
"1301",2021-01-22 22:00:08,"1352737841378435072",4,2,1798,18370,NA,"Negative"
"1302",2021-01-22 21:44:07,"1352733810291601408",2,0,349,18370,NA,"Negative"
"1303",2021-01-22 21:44:07,"1352733810291601408",2,0,349,18370,NA,"Negative"
"1304",2021-01-22 21:33:04,"1352731030969606145",1,1,444,18370,NA,"Negative"
"1305",2021-01-22 21:33:04,"1352731030969606145",1,1,444,18370,NA,"Negative"
"1306",2021-01-22 21:24:23,"1352728845091295232",0,2,474,18370,"1352653165590675459","Positive"
"1307",2021-01-22 21:24:23,"1352728845091295232",0,2,474,18370,"1352653165590675459","Positive"
"1308",2021-01-22 21:15:10,"1352726522516434947",2,1,271,18370,NA,"Negative"
"1309",2021-01-22 21:15:10,"1352726522516434947",2,1,271,18370,NA,"Negative"
"1310",2021-01-22 21:15:10,"1352726522516434947",2,1,271,18370,NA,"Negative"
"1311",2021-01-22 21:09:02,"1352724980954492930",1,0,7040,18370,NA,"Negative"
"1312",2021-01-22 20:45:13,"1352718987164057611",1,2,572,18370,"1352718985104674819","Positive"
"1313",2021-01-22 20:45:13,"1352718987164057611",1,2,572,18370,"1352718985104674819","Positive"
"1314",2021-01-22 20:45:13,"1352718987164057611",1,2,572,18370,"1352718985104674819","Positive"
"1315",2021-01-22 20:45:13,"1352718985104674819",3,1,1351,18370,"1352718981069758464","Negative"
"1316",2021-01-22 20:45:13,"1352718985104674819",3,1,1351,18370,"1352718981069758464","Negative"
"1317",2021-01-22 20:45:13,"1352718985104674819",3,1,1351,18370,"1352718981069758464","Negative"
"1318",2021-01-22 20:45:13,"1352718985104674819",3,1,1351,18370,"1352718981069758464","Negative"
"1319",2021-01-22 20:45:12,"1352718981069758464",3,0,420,18370,"1352718977349394432","Negative"
"1320",2021-01-22 20:45:12,"1352718981069758464",3,0,420,18370,"1352718977349394432","Negative"
"1321",2021-01-22 20:45:12,"1352718981069758464",3,0,420,18370,"1352718977349394432","Negative"
"1322",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1323",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1324",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1325",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1326",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1327",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1328",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1329",2021-01-22 20:45:11,"1352718977349394432",7,1,859,18370,"1352718974392397825","Negative"
"1330",2021-01-22 20:45:10,"1352718974392397825",1,1,411,18370,"1352718972966285316","Negative"
"1331",2021-01-22 20:45:10,"1352718974392397825",1,1,411,18370,"1352718972966285316","Negative"
"1332",2021-01-22 20:45:10,"1352718972966285316",2,1,1681,18370,"1352718970210627585","Negative"
"1333",2021-01-22 20:45:10,"1352718972966285316",2,1,1681,18370,"1352718970210627585","Negative"
"1334",2021-01-22 20:45:10,"1352718972966285316",2,1,1681,18370,"1352718970210627585","Negative"
"1335",2021-01-22 20:45:04,"1352718950635872256",3,0,263,18370,NA,"Negative"
"1336",2021-01-22 20:45:04,"1352718950635872256",3,0,263,18370,NA,"Negative"
"1337",2021-01-22 20:45:04,"1352718950635872256",3,0,263,18370,NA,"Negative"
"1338",2021-01-22 20:35:24,"1352716518468026371",2,1,1400,18370,NA,"Negative"
"1339",2021-01-22 20:35:24,"1352716518468026371",2,1,1400,18370,NA,"Negative"
"1340",2021-01-22 20:35:24,"1352716518468026371",2,1,1400,18370,NA,"Negative"
"1341",2021-01-22 20:35:02,"1352716422787563528",3,3,3818,18370,NA,"Negative"
"1342",2021-01-22 20:35:02,"1352716422787563528",3,3,3818,18370,NA,"Negative"
"1343",2021-01-22 20:35:02,"1352716422787563528",3,3,3818,18370,NA,"Negative"
"1344",2021-01-22 20:35:02,"1352716422787563528",3,3,3818,18370,NA,"Negative"
"1345",2021-01-22 20:35:02,"1352716422787563528",3,3,3818,18370,NA,"Negative"
"1346",2021-01-22 20:35:02,"1352716422787563528",3,3,3818,18370,NA,"Negative"
"1347",2021-01-22 20:26:18,"1352714228210266114",2,0,234,18370,NA,"Negative"
"1348",2021-01-22 20:26:18,"1352714228210266114",2,0,234,18370,NA,"Negative"
"1349",2021-01-22 20:15:09,"1352711419175837698",2,2,7624,18370,NA,"Negative"
"1350",2021-01-22 20:15:09,"1352711419175837698",2,2,7624,18370,NA,"Negative"
"1351",2021-01-22 20:15:09,"1352711419175837698",2,2,7624,18370,NA,"Negative"
"1352",2021-01-22 20:15:09,"1352711419175837698",2,2,7624,18370,NA,"Negative"
"1353",2021-01-22 19:40:07,"1352702602211958785",0,1,741,18370,NA,"Positive"
"1354",2021-01-22 19:30:09,"1352700095142256640",1,1,472,18370,NA,"Negative"
"1355",2021-01-22 19:30:09,"1352700095142256640",1,1,472,18370,NA,"Negative"
"1356",2021-01-22 19:00:10,"1352692549002153990",3,1,597,18370,NA,"Negative"
"1357",2021-01-22 19:00:10,"1352692549002153990",3,1,597,18370,NA,"Negative"
"1358",2021-01-22 19:00:10,"1352692549002153990",3,1,597,18370,NA,"Negative"
"1359",2021-01-22 19:00:10,"1352692549002153990",3,1,597,18370,NA,"Negative"
"1360",2021-01-22 18:45:06,"1352688756961243138",0,1,7137,18370,NA,"Positive"
"1361",2021-01-22 18:20:02,"1352682448719667200",1,1,1143,18370,NA,"Negative"
"1362",2021-01-22 18:20:02,"1352682448719667200",1,1,1143,18370,NA,"Negative"
"1363",2021-01-22 18:15:08,"1352681218857463811",0,1,474,18370,NA,"Positive"
"1364",2021-01-22 18:05:03,"1352678679894237187",2,0,1784,18370,NA,"Negative"
"1365",2021-01-22 18:05:03,"1352678679894237187",2,0,1784,18370,NA,"Negative"
"1366",2021-01-22 18:00:07,"1352677437788872706",1,2,167,18370,NA,"Positive"
"1367",2021-01-22 18:00:07,"1352677437788872706",1,2,167,18370,NA,"Positive"
"1368",2021-01-22 18:00:07,"1352677437788872706",1,2,167,18370,NA,"Positive"
"1369",2021-01-22 17:50:06,"1352674918064943106",3,0,436,18370,NA,"Negative"
"1370",2021-01-22 17:50:06,"1352674918064943106",3,0,436,18370,NA,"Negative"
"1371",2021-01-22 17:50:06,"1352674918064943106",3,0,436,18370,NA,"Negative"
"1372",2021-01-22 17:40:04,"1352672391474896900",1,0,736,18370,NA,"Negative"
"1373",2021-01-22 17:30:16,"1352669926054633473",2,0,1462,18370,NA,"Negative"
"1374",2021-01-22 17:30:16,"1352669926054633473",2,0,1462,18370,NA,"Negative"
"1375",2021-01-22 17:20:04,"1352667360734437384",5,0,375,18370,NA,"Negative"
"1376",2021-01-22 17:20:04,"1352667360734437384",5,0,375,18370,NA,"Negative"
"1377",2021-01-22 17:20:04,"1352667360734437384",5,0,375,18370,NA,"Negative"
"1378",2021-01-22 17:20:04,"1352667360734437384",5,0,375,18370,NA,"Negative"
"1379",2021-01-22 17:20:04,"1352667360734437384",5,0,375,18370,NA,"Negative"
"1380",2021-01-22 17:00:05,"1352662329717116934",2,3,223,18370,NA,"Positive"
"1381",2021-01-22 17:00:05,"1352662329717116934",2,3,223,18370,NA,"Positive"
"1382",2021-01-22 17:00:05,"1352662329717116934",2,3,223,18370,NA,"Positive"
"1383",2021-01-22 17:00:05,"1352662329717116934",2,3,223,18370,NA,"Positive"
"1384",2021-01-22 17:00:05,"1352662329717116934",2,3,223,18370,NA,"Positive"
"1385",2021-01-22 16:45:03,"1352658546446499840",0,1,290,18370,NA,"Positive"
"1386",2021-01-22 16:30:07,"1352654789541326852",3,0,322,18370,NA,"Negative"
"1387",2021-01-22 16:30:07,"1352654789541326852",3,0,322,18370,NA,"Negative"
"1388",2021-01-22 16:30:07,"1352654789541326852",3,0,322,18370,NA,"Negative"
"1389",2021-01-22 16:23:40,"1352653165590675459",3,1,4280,18370,NA,"Negative"
"1390",2021-01-22 16:23:40,"1352653165590675459",3,1,4280,18370,NA,"Negative"
"1391",2021-01-22 16:23:40,"1352653165590675459",3,1,4280,18370,NA,"Negative"
"1392",2021-01-22 16:23:40,"1352653165590675459",3,1,4280,18370,NA,"Negative"
"1393",2021-01-22 16:22:52,"1352652966285766661",1,1,607,18370,NA,"Negative"
"1394",2021-01-22 16:22:52,"1352652966285766661",1,1,607,18370,NA,"Negative"
"1395",2021-01-22 15:36:05,"1352641190722723842",3,0,2209,18370,NA,"Negative"
"1396",2021-01-22 15:36:05,"1352641190722723842",3,0,2209,18370,NA,"Negative"
"1397",2021-01-22 15:36:05,"1352641190722723842",3,0,2209,18370,NA,"Negative"
"1398",2021-01-22 15:30:11,"1352639705960095744",1,0,200,18370,NA,"Negative"
"1399",2021-01-22 14:30:09,"1352624598739787776",1,1,1078,18370,NA,"Negative"
"1400",2021-01-22 14:30:09,"1352624598739787776",1,1,1078,18370,NA,"Negative"
"1401",2021-01-22 14:00:12,"1352617063416815618",3,1,468,18370,NA,"Negative"
"1402",2021-01-22 14:00:12,"1352617063416815618",3,1,468,18370,NA,"Negative"
"1403",2021-01-22 14:00:12,"1352617063416815618",3,1,468,18370,NA,"Negative"
"1404",2021-01-22 14:00:12,"1352617063416815618",3,1,468,18370,NA,"Negative"
"1405",2021-01-22 13:30:04,"1352609478290632706",2,2,469,18370,NA,"Negative"
"1406",2021-01-22 13:30:04,"1352609478290632706",2,2,469,18370,NA,"Negative"
"1407",2021-01-22 13:30:04,"1352609478290632706",2,2,469,18370,NA,"Negative"
"1408",2021-01-22 13:30:04,"1352609478290632706",2,2,469,18370,NA,"Negative"
"1409",2021-01-22 13:00:14,"1352601969635057664",2,0,553,18370,NA,"Negative"
"1410",2021-01-22 13:00:14,"1352601969635057664",2,0,553,18370,NA,"Negative"
"1411",2021-01-22 12:30:02,"1352594371070341121",1,1,245,18370,NA,"Negative"
"1412",2021-01-22 12:30:02,"1352594371070341121",1,1,245,18370,NA,"Negative"
"1413",2021-01-22 12:00:15,"1352586876075597824",1,1,294,18370,NA,"Negative"
"1414",2021-01-22 12:00:15,"1352586876075597824",1,1,294,18370,NA,"Negative"
"1415",2021-01-22 11:30:02,"1352579268757385216",0,1,1018,18370,NA,"Positive"
"1416",2021-01-22 11:23:16,"1352577569330262017",1,1,5011,18370,NA,"Negative"
"1417",2021-01-22 11:23:16,"1352577569330262017",1,1,5011,18370,NA,"Negative"
"1418",2021-01-22 11:00:07,"1352571742317903872",1,0,455,18370,NA,"Negative"
"1419",2021-01-22 10:12:09,"1352559672633552896",3,0,334,18370,NA,"Negative"
"1420",2021-01-22 10:12:09,"1352559672633552896",3,0,334,18370,NA,"Negative"
"1421",2021-01-22 10:12:09,"1352559672633552896",3,0,334,18370,NA,"Negative"
"1422",2021-01-22 10:00:05,"1352556633684107264",0,1,178,18370,NA,"Positive"
"1423",2021-01-22 09:00:22,"1352541604033277954",2,2,251,18370,NA,"Negative"
"1424",2021-01-22 09:00:22,"1352541604033277954",2,2,251,18370,NA,"Negative"
"1425",2021-01-22 09:00:22,"1352541604033277954",2,2,251,18370,NA,"Negative"
"1426",2021-01-22 09:00:22,"1352541604033277954",2,2,251,18370,NA,"Negative"
"1427",2021-01-22 08:00:07,"1352526441460731904",1,0,563,18370,NA,"Negative"
"1428",2021-01-22 07:00:06,"1352511341597257730",0,1,957,18370,NA,"Positive"
"1429",2021-01-22 06:40:04,"1352506298118643713",1,2,262,18370,NA,"Positive"
"1430",2021-01-22 06:40:04,"1352506298118643713",1,2,262,18370,NA,"Positive"
"1431",2021-01-22 06:40:04,"1352506298118643713",1,2,262,18370,NA,"Positive"
"1432",2021-01-22 05:20:02,"1352486159172198401",1,0,646,18370,NA,"Negative"
"1433",2021-01-22 05:00:07,"1352481143392710670",0,2,1312,18370,NA,"Positive"
"1434",2021-01-22 05:00:07,"1352481143392710670",0,2,1312,18370,NA,"Positive"
"1435",2021-01-22 04:40:03,"1352476096315478016",1,0,999,18370,NA,"Negative"
"1436",2021-01-22 04:30:08,"1352473600088023041",1,0,454,18370,NA,"Negative"
"1437",2021-01-22 03:10:03,"1352453444766982150",1,0,584,18370,NA,"Negative"
"1438",2021-01-22 02:10:07,"1352438362280517632",1,0,937,18370,NA,"Negative"
"1439",2021-01-22 02:00:11,"1352435862584381440",1,0,1336,18370,NA,"Negative"
"1440",2021-01-22 01:00:11,"1352420763022872576",2,0,529,18370,NA,"Negative"
"1441",2021-01-22 01:00:11,"1352420763022872576",2,0,529,18370,NA,"Negative"
"1442",2021-01-22 00:40:07,"1352415711969349637",1,0,810,18370,NA,"Negative"
"1443",2021-01-22 00:05:06,"1352406899862482944",0,2,274,18370,NA,"Positive"
"1444",2021-01-22 00:05:06,"1352406899862482944",0,2,274,18370,NA,"Positive"
"1445",2021-01-21 23:55:07,"1352404390934671360",1,0,272,18370,NA,"Negative"
"1446",2021-01-21 23:20:04,"1352395568610484224",1,1,264,18370,NA,"Negative"
"1447",2021-01-21 23:20:04,"1352395568610484224",1,1,264,18370,NA,"Negative"
"1448",2021-01-21 23:11:03,"1352393298154020864",1,0,145,18370,"1352393296530858001","Negative"
"1449",2021-01-21 23:11:02,"1352393296530858001",2,0,26,18370,"1352393294257524748","Negative"
"1450",2021-01-21 23:11:02,"1352393296530858001",2,0,26,18370,"1352393294257524748","Negative"
"1451",2021-01-21 23:11:02,"1352393294257524748",1,1,104,18370,"1352393288301637637","Negative"
"1452",2021-01-21 23:11:02,"1352393294257524748",1,1,104,18370,"1352393288301637637","Negative"
"1453",2021-01-21 23:10:59,"1352393282249175041",1,0,37,18370,"1352374786010324993","Negative"
"1454",2021-01-21 23:00:06,"1352390542928322560",1,3,788,18370,NA,"Positive"
"1455",2021-01-21 23:00:06,"1352390542928322560",1,3,788,18370,NA,"Positive"
"1456",2021-01-21 23:00:06,"1352390542928322560",1,3,788,18370,NA,"Positive"
"1457",2021-01-21 23:00:06,"1352390542928322560",1,3,788,18370,NA,"Positive"
"1458",2021-01-21 22:38:31,"1352385111325614082",1,0,2185,18370,NA,"Negative"
"1459",2021-01-21 22:19:47,"1352380399033475080",2,0,1610,18370,NA,"Negative"
